Tools	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523816	1	OK	0.1470157	-0.4879724	-0.8539305	0.1052240	-62.975	-25.713	-438.493	0.0766748	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523824	1	OK	0.1467443	-0.4879595	-0.8540341	0.1048210	-62.688	-25.541	-438.631	0.0859024	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523832	1	OK	0.1464225	-0.4881256	-0.8540954	0.1039948	-62.404	-25.311	-438.671	0.0751784	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523840	1	OK	0.1461324	-0.4883206	-0.8541161	0.1033149	-62.128	-25.145	-438.788	0.0611343	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523848	1	OK	0.1457958	-0.4883937	-0.8541988	0.1027597	-61.798	-24.955	-438.798	0.0546661	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523856	1	OK	0.1455469	-0.4885008	-0.8542667	0.1020365	-61.442	-24.674	-438.842	0.0552785	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523864	1	OK	0.1452359	-0.4886096	-0.8543361	0.1013757	-61.120	-24.444	-439.031	0.0524450	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523872	1	OK	0.1446848	-0.4887618	-0.8544310	0.1006280	-60.732	-24.254	-439.140	0.0573538	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523880	1	OK	0.1442987	-0.4889096	-0.8544735	0.1001014	-60.387	-24.074	-439.172	0.0590580	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523888	1	OK	0.1439182	-0.4890951	-0.8545436	0.0991400	-60.052	-23.800	-439.167	0.0588135	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523896	1	OK	0.1434898	-0.4892507	-0.8546036	0.0984742	-59.697	-23.583	-439.215	0.0580620	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523904	1	OK	0.1431122	-0.4895138	-0.8546070	0.0976831	-59.390	-23.351	-439.269	0.0540963	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523912	1	OK	0.1428027	-0.4896252	-0.8546626	0.0970891	-59.124	-23.145	-439.421	0.0640639	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523920	1	OK	0.1426661	-0.4897062	-0.8546792	0.0967355	-58.825	-22.938	-439.428	0.0701502	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523928	1	OK	0.1424447	-0.4899171	-0.8546479	0.0962694	-58.681	-22.781	-439.605	0.0726720	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523936	1	OK	0.1422232	-0.4901306	-0.8546173	0.0957802	-58.466	-22.633	-439.718	0.0722610	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523944	1	OK	0.1419210	-0.4902833	-0.8546170	0.0954491	-58.184	-22.484	-439.663	0.0732610	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523952	1	OK	0.1417440	-0.4904726	-0.8545818	0.0950539	-57.993	-22.336	-439.721	0.0717671	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523960	1	OK	0.1414786	-0.4906252	-0.8545979	0.0945147	-57.693	-22.160	-439.754	0.0727835	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523968	1	OK	0.1409872	-0.4908300	-0.8546382	0.0938189	-57.325	-21.991	-439.787	0.0699354	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523976	1	OK	0.1406673	-0.4909533	-0.8546805	0.0932674	-57.023	-21.814	-439.805	0.0734122	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523984	1	OK	0.1403022	-0.4909299	-0.8548048	0.0928006	-56.696	-21.667	-439.860	0.0784328	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	523992	1	OK	0.1399232	-0.4909951	-0.8548931	0.0922122	-56.398	-21.513	-439.990	0.0684190	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524000	1	OK	0.1395813	-0.4909786	-0.8550239	0.0916037	-56.090	-21.271	-440.129	0.0735172	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524008	1	OK	0.1391588	-0.4909835	-0.8551758	0.0907987	-55.668	-21.026	-440.170	0.0761609	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524016	1	OK	0.1387029	-0.4909377	-0.8553558	0.0900454	-55.387	-20.858	-440.245	0.0718306	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524024	1	OK	0.1382722	-0.4909996	-0.8554713	0.0892697	-55.001	-20.654	-440.380	0.0736442	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524032	1	OK	0.1379213	-0.4909577	-0.8556306	0.0885130	-54.615	-20.406	-440.452	0.0754096	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524040	1	OK	0.1374585	-0.4908721	-0.8558327	0.0877504	-54.236	-20.193	-440.555	0.0717755	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524048	1	OK	0.1371266	-0.4908008	-0.8559893	0.0871383	-53.939	-19.997	-440.737	0.0656152	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524056	1	OK	0.1368913	-0.4906555	-0.8561668	0.0865809	-53.600	-19.735	-440.869	0.0652029	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524064	1	OK	0.1366308	-0.4906603	-0.8562779	0.0858640	-53.254	-19.507	-440.950	0.0603665	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524072	1	OK	0.1362891	-0.4906523	-0.8564056	0.0851761	-52.866	-19.270	-440.908	0.0654545	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524080	1	OK	0.1359696	-0.4907048	-0.8564830	0.0846045	-52.577	-19.121	-440.933	0.0621705	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524088	1	OK	0.1356854	-0.4906463	-0.8565896	0.0843202	-52.264	-18.970	-440.945	0.0704121	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524096	1	OK	0.1354676	-0.4905917	-0.8566690	0.0841819	-52.015	-18.874	-440.953	0.0802876	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524104	1	OK	0.1352504	-0.4905155	-0.8567813	0.0838311	-51.814	-18.766	-440.982	0.0829229	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524112	1	OK	0.1350447	-0.4905685	-0.8568154	0.0835042	-51.588	-18.655	-440.988	0.0788786	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524120	1	OK	0.1348962	-0.4905909	-0.8568452	0.0833053	-51.462	-18.590	-441.087	0.0769556	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524128	1	OK	0.1347990	-0.4906237	-0.8568582	0.0831357	-51.319	-18.517	-441.126	0.0796990	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524136	1	OK	0.1345401	-0.4906977	-0.8568801	0.0828934	-51.185	-18.511	-441.252	0.0776002	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524144	1	OK	0.1343152	-0.4907627	-0.8569043	0.0826224	-51.050	-18.464	-441.256	0.0736580	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524152	1	OK	0.1341212	-0.4907956	-0.8569403	0.0823679	-50.901	-18.383	-441.321	0.0733080	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524160	1	OK	0.1337849	-0.4908552	-0.8570063	0.0818715	-50.713	-18.321	-441.337	0.0671677	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524168	1	OK	0.1335827	-0.4909306	-0.8570349	0.0814492	-50.505	-18.203	-441.379	0.0609382	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524176	1	OK	0.1333134	-0.4910331	-0.8570737	0.0808622	-50.254	-18.052	-441.431	0.0567968	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524184	1	OK	0.1330259	-0.4911024	-0.8571293	0.0803240	-50.019	-17.896	-441.470	0.0570930	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524192	1	OK	0.1326333	-0.4911220	-0.8572191	0.0798942	-49.789	-17.828	-441.585	0.0547664	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524200	1	OK	0.1322718	-0.4911875	-0.8572817	0.0794177	-49.444	-17.678	-441.623	0.0561843	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524208	1	OK	0.1318054	-0.4912358	-0.8573797	0.0788335	-49.114	-17.520	-441.616	0.0505308	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524216	1	OK	0.1316158	-0.4913397	-0.8574110	0.0781599	-48.826	-17.259	-441.532	0.0534326	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524224	1	OK	0.1313428	-0.4913959	-0.8574609	0.0777171	-48.571	-17.079	-441.601	0.0578243	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524232	1	OK	0.1309469	-0.4915469	-0.8574920	0.0770844	-48.308	-16.918	-441.624	0.0686463	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524240	1	OK	0.1307979	-0.4915789	-0.8575225	0.0767941	-48.035	-16.716	-441.718	0.0786342	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524248	1	OK	0.1305107	-0.4917293	-0.8575514	0.0759921	-47.788	-16.522	-441.748	0.0742910	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524256	1	OK	0.1303123	-0.4918043	-0.8575821	0.0754998	-47.522	-16.329	-441.832	0.0800469	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524264	1	OK	0.1300855	-0.4918752	-0.8576103	0.0751076	-47.321	-16.204	-441.851	0.0818133	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524272	1	OK	0.1300024	-0.4919817	-0.8576020	0.0746474	-47.123	-15.968	-441.931	0.0874528	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524280	1	OK	0.1299043	-0.4920653	-0.8575898	0.0744069	-46.978	-15.828	-441.987	0.0950161	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524288	1	OK	0.1297977	-0.4921538	-0.8575773	0.0741506	-46.778	-15.709	-442.127	0.0974138	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524296	1	OK	0.1293771	-0.4922877	-0.8576262	0.0734282	-46.522	-15.581	-442.197	0.0848833	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524304	1	OK	0.1291301	-0.4922963	-0.8577018	0.0729199	-46.276	-15.412	-442.275	0.0889906	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524312	1	OK	0.1290341	-0.4922585	-0.8577591	0.0726712	-46.021	-15.243	-442.406	0.0833269	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524320	1	OK	0.1286352	-0.4923098	-0.8578275	0.0722220	-45.779	-15.160	-442.452	0.0759258	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524328	1	OK	0.1282494	-0.4923027	-0.8579049	0.0720364	-45.470	-15.103	-442.477	0.0778855	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524336	1	OK	0.1277853	-0.4923008	-0.8580091	0.0716325	-45.147	-14.985	-442.504	0.0810372	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524344	1	OK	0.1275271	-0.4922711	-0.8581004	0.0712018	-44.824	-14.775	-442.657	0.0733818	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524352	1	OK	0.1271265	-0.4922392	-0.8582247	0.0706379	-44.454	-14.625	-442.721	0.0709142	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524360	1	OK	0.1265467	-0.4922879	-0.8583558	0.0697415	-44.067	-14.418	-442.803	0.0610702	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524368	1	OK	0.1260627	-0.4922201	-0.8585326	0.0689148	-43.673	-14.187	-442.823	0.0634444	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524376	1	OK	0.1257079	-0.4920905	-0.8587018	0.0683783	-43.282	-13.960	-442.895	0.0715895	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524384	1	OK	0.1251073	-0.4921314	-0.8588201	0.0676968	-42.857	-13.798	-442.944	0.0702889	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524392	1	OK	0.1246744	-0.4921142	-0.8589460	0.0670198	-42.455	-13.592	-442.986	0.0716258	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524400	1	OK	0.1241207	-0.4921658	-0.8590783	0.0659656	-42.028	-13.345	-443.035	0.0708336	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524408	1	OK	0.1237934	-0.4921485	-0.8591931	0.0652086	-41.663	-13.052	-443.150	0.0714810	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524416	1	OK	0.1234129	-0.4921888	-0.8592735	0.0645640	-41.335	-12.850	-443.228	0.0664375	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524424	1	OK	0.1230609	-0.4922820	-0.8593251	0.0638338	-41.026	-12.683	-443.138	0.0715528	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524432	1	OK	0.1227286	-0.4922760	-0.8594089	0.0633906	-40.738	-12.537	-443.136	0.0745991	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524440	1	OK	0.1224509	-0.4922887	-0.8594715	0.0629794	-40.464	-12.420	-443.198	0.0778834	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524448	1	OK	0.1222713	-0.4924038	-0.8594610	0.0625700	-40.233	-12.289	-443.224	0.0717256	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524456	1	OK	0.1220287	-0.4925475	-0.8594501	0.0620606	-40.058	-12.169	-443.263	0.0701131	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524464	1	OK	0.1218989	-0.4926190	-0.8594618	0.0615839	-39.812	-12.000	-443.290	0.0661510	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524472	1	OK	0.1216380	-0.4927472	-0.8594776	0.0608501	-39.600	-11.819	-443.294	0.0576850	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524480	1	OK	0.1214931	-0.4928485	-0.8594626	0.0605291	-39.384	-11.634	-443.446	0.0528679	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524488	1	OK	0.1211881	-0.4929683	-0.8594693	0.0600693	-39.170	-11.509	-443.480	0.0507656	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524496	1	OK	0.1208430	-0.4930912	-0.8594984	0.0593347	-38.899	-11.318	-443.548	0.0404241	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524504	1	OK	0.1206117	-0.4932193	-0.8594906	0.0588502	-38.675	-11.152	-443.644	0.0418370	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524512	1	OK	0.1203411	-0.4933831	-0.8594754	0.0582511	-38.445	-10.985	-443.691	0.0358060	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524520	1	OK	0.1202040	-0.4935052	-0.8594649	0.0576522	-38.207	-10.763	-443.679	0.0335939	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524528	1	OK	0.1199903	-0.4936009	-0.8594745	0.0571315	-37.953	-10.564	-443.780	0.0402072	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524536	1	OK	0.1196561	-0.4936394	-0.8595157	0.0568805	-37.654	-10.447	-443.855	0.0387221	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524544	1	OK	0.1194557	-0.4936927	-0.8595353	0.0565413	-37.436	-10.278	-443.856	0.0475188	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524552	1	OK	0.1190939	-0.4937579	-0.8595618	0.0563316	-37.181	-10.178	-443.910	0.0526968	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524560	1	OK	0.1189324	-0.4937514	-0.8596161	0.0558993	-36.955	-10.038	-443.753	0.0505404	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524576	1	OK	0.1186918	-0.4937585	-0.8596632	0.0556237	-36.622	-9.878	-443.723	0.0631922	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524584	1	OK	0.1184387	-0.4936980	-0.8597483	0.0553842	-36.431	-9.775	-443.803	0.0621112	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524600	1	OK	0.1179303	-0.4937045	-0.8598572	0.0547164	-36.133	-9.607	-443.858	0.0563847	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524608	1	OK	0.1176485	-0.4937054	-0.8599170	0.0543741	-36.016	-9.546	-443.800	0.0562289	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524616	1	OK	0.1175559	-0.4937118	-0.8599370	0.0542004	-35.851	-9.449	-443.712	0.0632202	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524624	1	OK	0.1174656	-0.4937162	-0.8599731	0.0537806	-35.758	-9.344	-443.821	0.0512282	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524632	1	OK	0.1175225	-0.4937175	-0.8599851	0.0534526	-35.716	-9.249	-443.856	0.0490191	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524640	1	OK	0.1173735	-0.4936971	-0.8600177	0.0534435	-35.611	-9.199	-443.996	0.0588255	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524648	1	OK	0.1172302	-0.4937066	-0.8600565	0.0530437	-35.514	-9.096	-443.983	0.0584811	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524656	1	OK	0.1171936	-0.4936742	-0.8600968	0.0527729	-35.439	-9.007	-444.122	0.0624668	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524664	1	OK	0.1170624	-0.4936961	-0.8601163	0.0525408	-35.283	-8.989	-444.084	0.0615503	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524672	1	OK	0.1169072	-0.4937718	-0.8601016	0.0524159	-35.132	-8.922	-444.139	0.0672961	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524680	1	OK	0.1167810	-0.4937922	-0.8601212	0.0521822	-35.020	-8.863	-444.133	0.0722435	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524688	1	OK	0.1167298	-0.4937717	-0.8601364	0.0522394	-34.865	-8.772	-444.169	0.0759008	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524696	1	OK	0.1166609	-0.4938305	-0.8601395	0.0517853	-34.758	-8.632	-444.264	0.0734111	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524704	1	OK	0.1163872	-0.4938573	-0.8601706	0.0516295	-34.569	-8.612	-444.268	0.0704678	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524712	1	OK	0.1161136	-0.4939099	-0.8602003	0.0512451	-34.420	-8.552	-444.261	0.0627827	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524720	1	OK	0.1160612	-0.4939843	-0.8601817	0.0509573	-34.361	-8.514	-444.222	0.0501721	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524728	1	OK	0.1159337	-0.4940487	-0.8601745	0.0507447	-34.251	-8.478	-444.384	0.0357259	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524736	1	OK	0.1157283	-0.4940341	-0.8602253	0.0504943	-34.041	-8.376	-444.350	0.0368042	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524744	1	OK	0.1156373	-0.4940546	-0.8602405	0.0502434	-33.910	-8.221	-444.415	0.0398826	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524752	1	OK	0.1154184	-0.4939873	-0.8603265	0.0499344	-33.742	-8.136	-444.451	0.0356385	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524760	1	OK	0.1152793	-0.4939518	-0.8603817	0.0496548	-33.538	-7.999	-444.442	0.0379337	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524768	1	OK	0.1150090	-0.4939963	-0.8604232	0.0491165	-33.367	-7.915	-444.453	0.0299141	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524776	1	OK	0.1148111	-0.4940026	-0.8604620	0.0488371	-33.218	-7.877	-444.464	0.0252828	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524784	1	OK	0.1148143	-0.4939822	-0.8604837	0.0486523	-33.121	-7.749	-444.451	0.0320028	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524792	1	OK	0.1147515	-0.4939605	-0.8605189	0.0483976	-32.999	-7.619	-444.453	0.0391782	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524800	1	OK	0.1146189	-0.4939995	-0.8605339	0.0480468	-32.852	-7.462	-444.543	0.0440909	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524808	1	OK	0.1146795	-0.4940607	-0.8605068	0.0477563	-32.742	-7.363	-444.478	0.0469710	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524816	1	OK	0.1145174	-0.4941396	-0.8604911	0.0476123	-32.634	-7.328	-444.462	0.0464097	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524824	1	OK	0.1144896	-0.4941386	-0.8605121	0.0473097	-32.550	-7.225	-444.435	0.0398945	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524832	1	OK	0.1144059	-0.4941272	-0.8605441	0.0470469	-32.408	-7.103	-444.344	0.0480286	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524840	1	OK	0.1142954	-0.4941169	-0.8605726	0.0469025	-32.282	-7.011	-444.394	0.0526454	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524848	1	OK	0.1142163	-0.4941248	-0.8605922	0.0466527	-32.212	-6.920	-444.553	0.0592275	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524856	1	OK	0.1139054	-0.4941039	-0.8606589	0.0464018	-31.980	-6.851	-444.617	0.0576455	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524864	1	OK	0.1136178	-0.4940972	-0.8607261	0.0459304	-31.728	-6.703	-444.728	0.0545019	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524872	1	OK	0.1131764	-0.4940401	-0.8608371	0.0455523	-31.393	-6.554	-444.765	0.0609429	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524880	1	OK	0.1127477	-0.4939820	-0.8609592	0.0449329	-30.972	-6.383	-444.775	0.0618346	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524888	1	OK	0.1122076	-0.4938982	-0.8611037	0.0444341	-30.568	-6.182	-444.845	0.0622405	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524896	1	OK	0.1118181	-0.4938459	-0.8612305	0.0435315	-30.210	-5.902	-444.835	0.0618797	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524904	1	OK	0.1113360	-0.4938365	-0.8613316	0.0428681	-29.817	-5.721	-444.945	0.0674850	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524912	1	OK	0.1109549	-0.4938988	-0.8613776	0.0422084	-29.476	-5.533	-445.054	0.0652661	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524920	1	OK	0.1106117	-0.4938931	-0.8614489	0.0417174	-29.133	-5.400	-445.146	0.0629335	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524928	1	OK	0.1103222	-0.4938606	-0.8615329	0.0411316	-28.769	-5.196	-445.159	0.0546877	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	524936	1	OK	0.1102539	-0.4938313	-0.8615831	0.0406105	-28.594	-4.979	-445.158	0.0524579	0
