Tools	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542552	1	OK	0.0587664	-0.4826300	-0.8722835	-0.0523094	13.313	19.614	-446.872	0.0497155	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542560	1	OK	0.0581938	-0.4825240	-0.8722914	-0.0537745	13.957	20.127	-446.760	0.0550533	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542568	1	OK	0.0575415	-0.4824031	-0.8723048	-0.0553220	14.594	20.602	-446.710	0.0457122	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542576	1	OK	0.0569878	-0.4822979	-0.8723128	-0.0566695	15.192	21.059	-446.611	0.0429976	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542584	1	OK	0.0563562	-0.4821293	-0.8723683	-0.0578691	15.848	21.508	-446.577	0.0401897	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542592	1	OK	0.0558187	-0.4819776	-0.8724096	-0.0590201	16.462	21.947	-446.422	0.0474884	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542600	1	OK	0.0551849	-0.4818956	-0.8724036	-0.0603583	17.065	22.414	-446.340	0.0469283	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542608	1	OK	0.0546649	-0.4817163	-0.8724545	-0.0615171	17.732	22.892	-446.244	0.0487677	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542616	1	OK	0.0537829	-0.4816165	-0.8724847	-0.0626368	18.523	23.227	-446.188	0.0454914	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542624	1	OK	0.0528381	-0.4814508	-0.8725435	-0.0638832	19.262	23.644	-446.099	0.0513622	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542632	1	OK	0.0521441	-0.4812580	-0.8725660	-0.0655764	19.932	24.191	-446.024	0.0479061	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542640	1	OK	0.0511916	-0.4810129	-0.8726380	-0.0671484	20.764	24.676	-446.022	0.0415845	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542648	1	OK	0.0503822	-0.4807402	-0.8727060	-0.0688089	21.592	25.263	-445.945	0.0413363	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542656	1	OK	0.0495712	-0.4805114	-0.8727555	-0.0703516	22.449	25.795	-445.892	0.0358359	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542664	1	OK	0.0486018	-0.4802251	-0.8728202	-0.0721567	23.378	26.341	-445.756	0.0321827	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542672	1	OK	0.0475801	-0.4799215	-0.8729049	-0.0738139	24.347	26.922	-445.724	0.0334488	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542680	1	OK	0.0466396	-0.4795834	-0.8729805	-0.0756942	25.312	27.593	-445.728	0.0338409	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542688	1	OK	0.0454057	-0.4793022	-0.8730249	-0.0776872	26.376	28.239	-445.645	0.0337879	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542696	1	OK	0.0442675	-0.4789508	-0.8730647	-0.0800277	27.403	29.008	-445.511	0.0302728	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542704	1	OK	0.0432968	-0.4785273	-0.8731483	-0.0821523	28.529	29.787	-445.416	0.0272643	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542712	1	OK	0.0420726	-0.4782654	-0.8731493	-0.0842761	29.676	30.476	-445.240	0.0273136	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542720	1	OK	0.0410017	-0.4779459	-0.8731537	-0.0865405	30.805	31.286	-445.069	0.0274139	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542728	1	OK	0.0399294	-0.4776067	-0.8731599	-0.0888215	31.916	32.106	-444.945	0.0324008	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542736	1	OK	0.0388058	-0.4773484	-0.8731159	-0.0911107	32.982	32.862	-444.804	0.0339164	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542744	1	OK	0.0379717	-0.4770608	-0.8730601	-0.0934732	33.950	33.707	-444.611	0.0326672	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542752	1	OK	0.0371516	-0.4768325	-0.8729552	-0.0959147	34.894	34.510	-444.364	0.0235530	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542760	1	OK	0.0362028	-0.4766327	-0.8728555	-0.0981525	35.900	35.296	-444.157	0.0245454	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542768	1	OK	0.0354982	-0.4763253	-0.8728330	-0.1000831	36.810	36.056	-444.064	0.0252935	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542776	1	OK	0.0347568	-0.4760295	-0.8727840	-0.1021566	37.727	36.828	-443.934	0.0308218	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542784	1	OK	0.0341092	-0.4757692	-0.8726941	-0.1043328	38.614	37.625	-443.761	0.0326840	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542792	1	OK	0.0332312	-0.4754408	-0.8726407	-0.1065361	39.559	38.419	-443.697	0.0304861	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542800	1	OK	0.0323984	-0.4751849	-0.8725809	-0.1084072	40.524	39.168	-443.500	0.0334344	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542808	1	OK	0.0314498	-0.4749221	-0.8725140	-0.1103593	41.579	39.895	-443.237	0.0360405	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542816	1	OK	0.0305317	-0.4745527	-0.8724668	-0.1125581	42.655	40.735	-442.991	0.0356308	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542824	1	OK	0.0293382	-0.4742555	-0.8723898	-0.1147041	43.757	41.475	-442.874	0.0394052	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542832	1	OK	0.0281537	-0.4739373	-0.8722909	-0.1170447	44.946	42.314	-442.684	0.0365989	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542840	1	OK	0.0270283	-0.4735303	-0.8722140	-0.1195038	46.109	43.177	-442.467	0.0395630	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542848	1	OK	0.0258689	-0.4732709	-0.8720207	-0.1221692	47.273	44.054	-442.189	0.0285022	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542856	1	OK	0.0248098	-0.4730542	-0.8718288	-0.1245744	48.418	44.911	-441.945	0.0258846	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542864	1	OK	0.0235577	-0.4728347	-0.8715904	-0.1272890	49.614	45.847	-441.728	0.0239110	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542872	1	OK	0.0224696	-0.4725047	-0.8713932	-0.1300318	50.838	46.810	-441.332	0.0202818	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542880	1	OK	0.0211584	-0.4721434	-0.8711867	-0.1329159	52.121	47.754	-441.091	0.0187286	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542888	1	OK	0.0199540	-0.4718655	-0.8709685	-0.1354944	53.317	48.662	-440.890	0.0200017	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542896	1	OK	0.0187535	-0.4715086	-0.8708058	-0.1379317	54.565	49.558	-440.671	0.0290736	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542904	1	OK	0.0175475	-0.4711502	-0.8706236	-0.1404427	55.758	50.461	-440.417	0.0347990	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542912	1	OK	0.0165972	-0.4708329	-0.8704497	-0.1426825	56.768	51.290	-440.162	0.0346050	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542920	1	OK	0.0156870	-0.4705456	-0.8702600	-0.1448736	57.778	52.101	-439.956	0.0340176	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542928	1	OK	0.0148323	-0.4702508	-0.8701033	-0.1468487	58.745	52.845	-439.660	0.0415960	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542936	1	OK	0.0138480	-0.4699172	-0.8699841	-0.1487072	59.753	53.535	-439.438	0.0487533	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542944	1	OK	0.0128809	-0.4696238	-0.8698591	-0.1504419	60.696	54.143	-439.147	0.0514361	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542952	1	OK	0.0118775	-0.4693922	-0.8697067	-0.1521186	61.596	54.772	-439.005	0.0550133	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542960	1	OK	0.0109805	-0.4690587	-0.8696056	-0.1537836	62.486	55.363	-438.805	0.0599507	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542968	1	OK	0.0101511	-0.4686878	-0.8695086	-0.1555102	63.334	56.003	-438.559	0.0642853	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542976	1	OK	0.0091085	-0.4684159	-0.8693151	-0.1574639	64.121	56.543	-438.281	0.0553442	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542984	1	OK	0.0083625	-0.4681583	-0.8691930	-0.1589384	64.932	57.065	-438.042	0.0526769	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542992	1	OK	0.0075892	-0.4678029	-0.8691175	-0.1604295	65.813	57.632	-437.824	0.0586061	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543008	1	OK	0.0056647	-0.4670354	-0.8689160	-0.1638015	67.469	58.705	-437.394	0.0632424	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543016	1	OK	0.0048624	-0.4667042	-0.8687767	-0.1655010	68.212	59.266	-437.113	0.0605437	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543032	1	OK	0.0032224	-0.4660306	-0.8685569	-0.1685648	69.792	60.295	-436.691	0.0589333	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543040	1	OK	0.0025246	-0.4656965	-0.8684255	-0.1701695	70.535	60.898	-436.427	0.0535016	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543048	1	OK	0.0017284	-0.4654442	-0.8682173	-0.1719227	71.351	61.489	-436.204	0.0457362	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543056	1	OK	0.0009848	-0.4651312	-0.8680384	-0.1736704	72.219	62.166	-436.001	0.0458760	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543064	1	OK	0.0000002	0.4647241	0.8678017	0.1759311	73.141	62.937	-435.733	0.0473263	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543072	1	OK	0.0010588	0.4643662	0.8675331	0.1781829	74.097	63.690	-435.431	0.0463368	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543080	1	OK	0.0020776	0.4639730	0.8672688	0.1804705	75.129	64.492	-435.049	0.0453182	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543088	1	OK	0.0033921	0.4635836	0.8669630	0.1829042	76.327	65.309	-434.678	0.0444890	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543096	1	OK	0.0046915	0.4630877	0.8666658	0.1855215	77.538	66.191	-434.330	0.0472670	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543104	1	OK	0.0058064	0.4625494	0.8663676	0.1882061	78.710	67.146	-433.858	0.0464323	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543112	1	OK	0.0068818	0.4620881	0.8660200	0.1908838	79.859	68.109	-433.396	0.0464941	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543120	1	OK	0.0080291	0.4616950	0.8656100	0.1936301	80.990	69.008	-432.923	0.0503467	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543128	1	OK	0.0088789	0.4612050	0.8653448	0.1959322	82.047	69.902	-432.477	0.0542136	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543136	1	OK	0.0096841	0.4607055	0.8650814	0.1982190	83.033	70.779	-432.006	0.0531113	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543144	1	OK	0.0104668	0.4602487	0.8648193	0.2003726	84.021	71.592	-431.602	0.0552544	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543152	1	OK	0.0114220	0.4599346	0.8644927	0.2024404	84.922	72.306	-431.261	0.0566662	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543160	1	OK	0.0122231	0.4596030	0.8642142	0.2043270	85.764	73.006	-430.989	0.0605085	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543168	1	OK	0.0128311	0.4592560	0.8639659	0.2061120	86.510	73.665	-430.689	0.0528405	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543176	1	OK	0.0133582	0.4589962	0.8636673	0.2079013	87.198	74.340	-430.252	0.0541804	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543184	1	OK	0.0139959	0.4586840	0.8633979	0.2096595	87.912	74.966	-430.070	0.0545351	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543192	1	OK	0.0146858	0.4584057	0.8631443	0.2112593	88.716	75.557	-429.939	0.0579307	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543200	1	OK	0.0153128	0.4581117	0.8628796	0.2129272	89.441	76.200	-429.657	0.0607346	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543208	1	OK	0.0162408	0.4578813	0.8624778	0.2149719	90.238	76.837	-429.355	0.0651024	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543216	1	OK	0.0170654	0.4576808	0.8620635	0.2169878	91.053	77.504	-429.010	0.0717416	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543224	1	OK	0.0178525	0.4574320	0.8617046	0.2188662	91.826	78.112	-428.686	0.0670473	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543232	1	OK	0.0187125	0.4570803	0.8613658	0.2208539	92.686	78.771	-428.383	0.0713087	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543240	1	OK	0.0194131	0.4568294	0.8609878	0.2227779	93.485	79.432	-428.034	0.0688086	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543248	1	OK	0.0201769	0.4565580	0.8606423	0.2245941	94.237	80.006	-427.711	0.0731381	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543256	1	OK	0.0208731	0.4563373	0.8603536	0.2260803	94.991	80.555	-427.559	0.0732042	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543264	1	OK	0.0216016	0.4561982	0.8599876	0.2276794	95.627	81.032	-427.243	0.0783440	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543272	1	OK	0.0222303	0.4559857	0.8597048	0.2291082	96.178	81.487	-426.878	0.0775386	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543280	1	OK	0.0228293	0.4558812	0.8594018	0.2303904	96.717	81.867	-426.694	0.0790945	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543288	1	OK	0.0234189	0.4556472	0.8592048	0.2315259	97.249	82.233	-426.560	0.0793017	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543296	1	OK	0.0242319	0.4554529	0.8590315	0.2324657	97.831	82.496	-426.439	0.0739729	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543304	1	OK	0.0250055	0.4553055	0.8587605	0.2336707	98.371	82.864	-426.267	0.0799301	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543312	1	OK	0.0255157	0.4551170	0.8585349	0.2348091	98.945	83.259	-426.027	0.0797055	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543320	1	OK	0.0263681	0.4549482	0.8582440	0.2361020	99.566	83.578	-425.712	0.0835086	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543328	1	OK	0.0270993	0.4547361	0.8579075	0.2376455	100.232	84.084	-425.410	0.1017253	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543336	1	OK	0.0279943	0.4544109	0.8575996	0.2392697	100.993	84.561	-424.999	0.1059196	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543344	1	OK	0.0288249	0.4540693	0.8572756	0.2409744	101.799	85.144	-424.560	0.1084172	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543352	1	OK	0.0298459	0.4537327	0.8568742	0.2429041	102.688	85.737	-424.181	0.1061948	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543360	1	OK	0.0308748	0.4532780	0.8565129	0.2448907	103.646	86.458	-423.810	0.1106205	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543368	1	OK	0.0319046	0.4528306	0.8561450	0.2468651	104.617	87.136	-423.335	0.1171068	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543376	1	OK	0.0327957	0.4523661	0.8557693	0.2488942	105.529	87.819	-422.810	0.1201560	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543384	1	OK	0.0335941	0.4519250	0.8553971	0.2508604	106.449	88.516	-422.295	0.1170749	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543392	1	OK	0.0345150	0.4514782	0.8549725	0.2529785	107.272	89.212	-421.868	0.1172790	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543400	1	OK	0.0350732	0.4509730	0.8546711	0.2548147	108.048	89.937	-421.465	0.1182810	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543408	1	OK	0.0356025	0.4504943	0.8544277	0.2563994	108.775	90.562	-421.056	0.1010261	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543416	1	OK	0.0362985	0.4501439	0.8540502	0.2581689	109.439	91.181	-420.759	0.1034352	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543424	1	OK	0.0369486	0.4497266	0.8537741	0.2597125	110.099	91.730	-420.417	0.1048015	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543432	1	OK	0.0374909	0.4493882	0.8534701	0.2612155	110.681	92.255	-420.124	0.1081252	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543440	1	OK	0.0379887	0.4490399	0.8532329	0.2625141	111.241	92.704	-419.645	0.1024452	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543448	1	OK	0.0386532	0.4486896	0.8529418	0.2639581	111.801	93.170	-419.372	0.0998837	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543456	1	OK	0.0392458	0.4482575	0.8526978	0.2653894	112.419	93.709	-419.049	0.1054124	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543464	1	OK	0.0399878	0.4477860	0.8524139	0.2669818	113.054	94.239	-418.693	0.1170002	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543472	1	OK	0.0407695	0.4472482	0.8521783	0.2685126	113.767	94.768	-418.284	0.1214824	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543480	1	OK	0.0416398	0.4466375	0.8518962	0.2702847	114.524	95.347	-417.894	0.1171129	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543488	1	OK	0.0426618	0.4459320	0.8515616	0.2723370	115.341	96.025	-417.465	0.1343079	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543496	1	OK	0.0434107	0.4451783	0.8513037	0.2742513	116.145	96.709	-416.996	0.1313026	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543504	1	OK	0.0443863	0.4444902	0.8509021	0.2764488	116.974	97.399	-416.522	0.1301617	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543512	1	OK	0.0451856	0.4436857	0.8506065	0.2785137	117.768	98.107	-415.999	0.1262799	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	543520	1	OK	0.0459668	0.4429228	0.8502428	0.2807021	118.522	98.820	-415.592	0.1248048	0
