Tools	Port 1: CAMP trus_head_4m2  s/n:38C3D800	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67896	1	OK	0.9141297	0.2015169	-0.3368053	0.1015876	65.471	15.352	-975.757	0.3238472	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67899	1	OK	0.9169332	0.2019157	-0.3291774	0.1005276	65.627	14.063	-977.616	0.3420531	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67902	1	OK	0.9194125	0.2034045	-0.3214768	0.0997991	66.201	12.683	-979.276	0.3198878	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67905	1	OK	0.9232234	0.2001375	-0.3126627	0.0992244	66.270	13.467	-980.274	0.3591287	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67908	1	OK	0.9275126	0.1975563	-0.3017739	0.0981044	67.449	14.492	-980.505	0.3399658	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67911	1	OK	0.9319118	0.1925653	-0.2910380	0.0987714	68.750	16.053	-980.406	0.3566042	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67914	1	OK	0.9358769	0.1898383	-0.2802808	0.0976653	70.660	16.691	-979.912	0.3466665	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67917	1	OK	0.9404126	0.1865332	-0.2673195	0.0967976	72.870	17.101	-979.223	0.3621030	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67920	1	OK	0.9436669	0.1851396	-0.2565685	0.0968953	75.053	15.915	-978.694	0.3407985	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67923	1	OK	0.9465699	0.1856807	-0.2464528	0.0937502	76.750	13.732	-978.732	0.3479743	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67926	1	OK	0.9488874	0.1837909	-0.2366418	0.0991682	77.520	11.912	-979.507	0.3355517	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67929	1	OK	0.9522407	0.1815559	-0.2240891	0.1002952	79.834	10.778	-979.916	0.3442078	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67932	1	OK	0.9560510	0.1763588	-0.2112203	0.1012427	81.286	11.799	-980.596	0.3316269	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67935	1	OK	0.9602955	0.1687077	-0.1974734	0.1018550	82.582	13.987	-981.474	0.2957458	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67938	1	OK	0.9638489	0.1630686	-0.1852393	0.1004504	84.118	15.094	-982.470	0.3201206	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67941	1	OK	0.9668708	0.1596894	-0.1721610	0.1001038	86.312	14.683	-983.370	0.3066325	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67944	1	OK	0.9700363	0.1543422	-0.1596173	0.0986426	87.841	15.233	-983.594	0.2858036	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67947	1	OK	0.9722104	0.1505127	-0.1502368	0.0978866	87.820	15.398	-983.835	0.3214279	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67950	1	OK	0.9742045	0.1455352	-0.1410863	0.0991954	87.499	15.866	-984.268	0.2933384	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67953	1	OK	0.9755070	0.1432629	-0.1323781	0.1016757	88.614	14.658	-985.055	0.2997261	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67956	1	OK	0.9767017	0.1389664	-0.1241929	0.1063868	89.318	14.311	-985.709	0.2986558	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67959	1	OK	0.9784774	0.1344584	-0.1143639	0.1068825	91.337	14.625	-986.033	0.3030286	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67962	1	OK	0.9799687	0.1257611	-0.1036941	0.1144251	93.167	17.347	-986.737	0.2855673	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67965	1	OK	0.9815432	0.1151077	-0.0936748	0.1206162	94.143	21.569	-987.717	0.2515493	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67968	1	OK	0.9821329	0.1041661	-0.0853893	0.1314270	93.675	25.638	-989.479	0.2855951	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67971	1	OK	0.9826641	0.0957755	-0.0787300	0.1378398	93.170	28.374	-991.285	0.2566646	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67974	1	OK	0.9829338	0.0912577	-0.0749699	0.1410413	91.282	28.981	-993.222	0.2593624	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67977	1	OK	0.9825906	0.0877373	-0.0734000	0.1463909	89.061	28.503	-994.635	0.2578455	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67980	1	OK	0.9824453	0.0875883	-0.0718789	0.1481991	88.319	26.545	-995.441	0.2680640	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67983	1	OK	0.9814671	0.0863285	-0.0714122	0.1554674	87.940	25.546	-995.679	0.2740795	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67986	1	OK	0.9806957	0.0873413	-0.0705543	0.1600920	88.413	24.193	-995.557	0.2790232	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67989	1	OK	0.9801372	0.0856755	-0.0712976	0.1640351	88.634	24.459	-994.845	0.2582036	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67992	1	OK	0.9790091	0.0844443	-0.0723651	0.1708027	89.324	24.676	-993.775	0.2828740	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67995	1	OK	0.9781246	0.0839144	-0.0704628	0.1768211	92.114	24.954	-992.241	0.2699278	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67998	1	OK	0.9774303	0.0814654	-0.0702863	0.1818055	93.575	26.465	-990.437	0.2845953	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68001	1	OK	0.9766785	0.0761674	-0.0723219	0.1872623	94.208	29.983	-988.140	0.2698016	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68004	1	OK	0.9750146	0.0701060	-0.0678826	0.1995586	100.094	35.228	-984.936	0.1867035	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68007	1	OK	0.9726963	0.0623562	-0.0654594	0.2137493	105.742	41.017	-981.916	0.1796733	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68010	1	OK	0.9692729	0.0591006	-0.0675109	0.2290404	109.076	44.922	-979.646	0.1383460	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68013	1	OK	0.9651562	0.0536622	-0.0732525	0.2454139	108.928	48.055	-978.455	0.1324676	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68016	1	OK	0.9601966	0.0527369	-0.0772188	0.2632082	108.715	47.664	-977.926	0.1681847	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68019	1	OK	0.9552610	0.0489902	-0.0819907	0.2799176	106.700	47.334	-978.248	0.1709572	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68022	1	OK	0.9506035	0.0481342	-0.0860076	0.2943445	104.371	45.268	-979.248	0.2110236	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68025	1	OK	0.9453736	0.0462711	-0.0889647	0.3101822	102.311	43.937	-980.662	0.2232355	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68028	1	OK	0.9393219	0.0400778	-0.0895787	0.3287001	99.874	45.209	-982.802	0.2388391	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68031	1	OK	0.9331319	0.0307620	-0.0902609	0.3466578	95.938	48.099	-985.838	0.2295802	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68034	1	OK	0.9273198	0.0226590	-0.0882582	0.3630082	93.301	50.915	-988.746	0.2071535	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68037	1	OK	0.9212487	0.0170039	-0.0869594	0.3787477	90.572	51.956	-991.460	0.2118614	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68040	1	OK	0.9150454	0.0122164	-0.0865587	0.3937643	87.416	51.940	-993.809	0.2243966	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68043	1	OK	0.9098843	0.0100047	-0.0857842	0.4057727	84.830	51.256	-995.475	0.2231483	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68046	1	OK	0.9022663	0.0027673	-0.0847751	0.4227542	80.756	52.622	-997.552	0.2650607	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68049	1	OK	0.8971568	-0.0023963	-0.0877666	0.4328983	75.437	53.360	-999.703	0.2178840	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68052	1	OK	0.8943417	-0.0067001	-0.0904763	0.4380891	70.752	54.003	-1001.910	0.2361633	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68055	1	OK	0.8917673	-0.0071902	-0.0924382	0.4428934	68.234	53.675	-1003.192	0.2372706	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68058	1	OK	0.8932813	-0.0069519	-0.0941394	0.4394746	67.897	54.150	-1003.741	0.2302709	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68061	1	OK	0.8949519	-0.0041316	-0.0957827	0.4357404	68.969	54.141	-1003.569	0.2199943	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68064	1	OK	0.8987755	-0.0015245	-0.0979784	0.4273178	71.154	54.714	-1002.703	0.2278263	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68067	1	OK	0.9024542	0.0006628	-0.1001281	0.4189873	73.821	56.264	-1001.385	0.2133179	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68070	1	OK	0.9074938	0.0032355	-0.1022213	0.4074252	76.867	58.212	-999.664	0.2494956	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68073	1	OK	0.9125516	0.0076517	-0.1080718	0.3943495	78.864	59.625	-997.742	0.1740388	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68076	1	OK	0.9170384	0.0125589	-0.1141364	0.3819106	80.778	60.127	-995.816	0.2174913	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68079	1	OK	0.9205675	0.0169799	-0.1212040	0.3709134	82.125	61.101	-993.894	0.1416778	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68082	1	OK	0.9236028	0.0204793	-0.1271684	0.3610632	83.731	61.641	-991.970	0.1718298	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68085	1	OK	0.9277080	0.0269509	-0.1344292	0.3472179	85.328	60.356	-989.936	0.1778059	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68088	1	OK	0.9312830	0.0358772	-0.1411772	0.3339070	87.157	57.286	-987.926	0.1743210	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68091	1	OK	0.9345929	0.0459290	-0.1499722	0.3192727	87.638	52.860	-986.400	0.2397575	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68094	1	OK	0.9377084	0.0509087	-0.1566702	0.3058852	88.212	51.728	-984.540	0.2339059	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68097	1	OK	0.9411242	0.0564674	-0.1612808	0.2916936	89.645	51.400	-982.342	0.2033465	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68100	1	OK	0.9455807	0.0637390	-0.1677819	0.2714104	90.447	49.823	-980.472	0.2239968	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68103	1	OK	0.9483104	0.0747648	-0.1747452	0.2541294	91.831	45.132	-978.627	0.2277050	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68106	1	OK	0.9503969	0.0895228	-0.1823131	0.2355704	93.335	37.485	-977.193	0.2667390	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68109	1	OK	0.9512620	0.1010913	-0.1871153	0.2233137	95.093	31.110	-975.884	0.2956526	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68112	1	OK	0.9520369	0.1118709	-0.1946776	0.2078733	94.462	25.432	-975.545	0.3182147	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68115	1	OK	0.9526620	0.1244689	-0.1996660	0.1925518	94.452	20.130	-975.450	0.3000506	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	68118	1	OK	0.9530549	0.1350933	-0.2070218	0.1748659	92.737	15.648	-975.904	0.3338608	0
